SK_ID_CURR,TARGET
100744,0.1426657563245836
100745,0.07135503845194441
100747,0.1313011715428195
100751,0.22113744723714898
100752,0.05789459272152832
100753,0.29795402932828
100754,0.17650196682058916
100760,0.0636799193809328
100762,0.0868587404402782
100763,0.05505294377327955
100765,0.04305791645377348
100770,0.12606455040864928
100772,0.038793483761130156
100777,0.05056614017188783
100791,0.03570389266577548
100792,0.01941628842491801
100797,0.031281998102842615
100823,0.05052040197927228
100826,0.061145186183195484
100830,0.03928951067261815
100836,0.2742817267418011
100872,0.0714967908757632
100910,0.08570902559247749
100913,0.10181211212297084
100918,0.06596087297845848
100931,0.023778813895972757
100952,0.07810328919541658
100953,0.04847375572533032
100965,0.1910163770145429
100970,0.052095710753740726
100982,0.17142822385516993
100983,0.14618607179964963
100984,0.0660385420896238
100987,0.08819127289175771
100997,0.07714571628712771
100998,0.10299755581691154
101002,0.09609147480756038
101005,0.204527265435583
101008,0.11989793034255866
101020,0.07872305387264932
101021,0.07680192395515639
101024,0.06350050157081376
101025,0.16259299570920094
101026,0.04636491068399657
101031,0.04768113924717339
101041,0.04260292115108788
101051,0.015652844349571607
101055,0.12538342380555376
101056,0.23843069963765154
101057,0.08607388948085062
101064,0.05732038911169294
101079,0.1018408344096601
101087,0.06309557476677484
101090,0.03577873938256577
101092,0.10428099506077002
101097,0.10324500650564589
101099,0.026431765789753998
101107,0.09432673033009485
101118,0.07700180593809845
101125,0.12297833852908771
101126,0.029885122610978372
101128,0.05279819831269406
101136,0.13750295703064247
101140,0.1024723748118955
101149,0.1049111624739131
101160,0.07297545732666656
101169,0.1930809020636556
101181,0.06157942721433336
101186,0.02443690284547582
101190,0.13708365478678175
101193,0.10827410264592068
101194,0.10638474986188322
101198,0.09188359929110439
101200,0.02420327227257841
101204,0.05039761747864784
101211,0.06213819649792835
101213,0.0881896595008856
101223,0.07037514806803247
101225,0.09840409696352187
101237,0.10149546229258155
101243,0.09889892609894212
101244,0.15678695986740993
101258,0.050795473669400994
101259,0.20078889025029623
101268,0.12781512533609268
101269,0.03638833174454784
101271,0.13683727653171712
101279,0.050665188668329426
101281,0.10302148548324327
101287,0.05452854762427831
101292,0.05198763877823409
101294,0.05648122332109543
101296,0.06335601407740094
101297,0.05313410573290796
101299,0.039608374299126003
101301,0.054014168537977865
101305,0.08280803037597416
101308,0.08321147181078337
101318,0.02994654442018805
101327,0.19492521580160893
101329,0.06883487370987061
101332,0.042682779630987565
101337,0.09613802665290315
101343,0.022456350545667855
101345,0.03472547913990345
101346,0.032071650652970136
101353,0.01930724467113396
101354,0.1439694380880534
101355,0.18280674939170624
101356,0.03144257610187513
101362,0.10628871643944114
101363,0.20233770467886206
101365,0.03314913337814164
101366,0.10640886575191466
101367,0.1802488739285448
101368,0.024651447851353262
101374,0.13751427338774141
101380,0.032678781031252206
101383,0.03618407221916536
101398,0.027332835913098374
101399,0.22327513789775286
101401,0.17201514356964584
101412,0.11255008849235165
101426,0.07238643700242715
101427,0.3777378074094557
101428,0.13600331283656625
101429,0.12269794720088832
101434,0.05086876169864743
101440,0.08842388868306608
101448,0.07725012027354589
101449,0.07025287865249316
101465,0.09681643260323759
101467,0.036455868005205165
101472,0.1497264772869357
101478,0.1328016094211484
101497,0.06891774750495108
101504,0.10574307333315794
101547,0.04872812641670341
101548,0.09689910275138687
101555,0.11669153919259695
101570,0.04675147769123028
101572,0.049154274706024834
101578,0.05154173178980398
101580,0.17511248925277031
101588,0.12009610917849681
101602,0.04038585267004197
101610,0.13364400018958453
101614,0.06500437189253455
101616,0.07542381721635191
101643,0.10900334177784192
101644,0.047017872630971576
101649,0.14185514068521002
101650,0.07893149464369685
101665,0.017417564117673826
101667,0.11852988211283695
101669,0.04848740987767222
101674,0.08549808038146595
101675,0.047678938655587394
101678,0.126489955807623
101682,0.09988334336519808
101686,0.07996342525241579
101697,0.16622333200032807
101700,0.24642522653933266
101711,0.037568842919340324
101714,0.03126054150963418
101715,0.2020915015646513
101728,0.05857909256650619
101732,0.06199495697808562
101757,0.14192140788782573
101758,0.10692533184570795
101759,0.08061045830526513
101762,0.028706831321583085
101764,0.058879238396197325
101780,0.3050856560980971
101784,0.03788905485585895
101789,0.030626056012886673
101816,0.06775024581206737
101819,0.0450051144179059
101827,0.01952285679773047
101863,0.1209562180854184
101867,0.09581303756195021
101870,0.02071060053636017
101873,0.15082766111265977
101878,0.09439367402297447
101879,0.033372296409761186
101880,0.03264262548859192
101887,0.09443713861086035
101897,0.03477185141667445
101901,0.08088997708866898
101903,0.2955310316454321
101920,0.05264044970730229
101921,0.06738678843356166
101922,0.04593569666559414
101961,0.15559533182142526
101962,0.05494180301461756
101971,0.06190516918214199
101976,0.15722140832460552
102002,0.09229007129679875
102005,0.047132337711970666
102007,0.29346847165630496
102017,0.02418275307073707
102019,0.17393968108988878
102029,0.021822401122178037
102051,0.16377745357792778
102052,0.02444485470016815
102054,0.03528044286442847
102062,0.10141672372501757
102067,0.11417133948966882
102068,0.08630680373606002
102070,0.05958027009766547
102090,0.08154255604715639
102092,0.09970987674753055
102099,0.13068913297430143
102100,0.04054703117684037
102112,0.08202255502502503
102113,0.07064965742549434
102122,0.1480665104094671
102123,0.04686715290372768
102125,0.048023090881114915
102126,0.21776496872230755
102146,0.06525838149552066
102147,0.09043998340427808
102151,0.05259162486180986
102158,0.09368688706155849
102159,0.045078326334732396
102162,0.09168851370968063
102165,0.07084939218843701
102166,0.062431762619493174
102174,0.03641529546935305
102193,0.19752702368451863
102198,0.03982663608266806
102205,0.13208841689184145
102206,0.02685638884274574
102218,0.0574869926751975
102221,0.05744020309001986
102230,0.06661425353250781
102238,0.10618345727817158
102248,0.04545823721598106
102252,0.21363969857073983
102259,0.056861025683441355
102262,0.10343132658762344
102273,0.04917686501346969
102286,0.09907985832473482
102293,0.04558564077940473
102294,0.04070377382618566
102296,0.07812961544651195
102298,0.07380200723977243
102303,0.035575808071368044
102309,0.05662345570536759
102315,0.056372835131453775
102340,0.03956216773896184
102342,0.12402882990930973
102344,0.07421925284913002
102346,0.089481198647184
102347,0.03829875058455011
102374,0.054759929306507214
102380,0.04056699772568169
102387,0.04475213639218653
102393,0.05130945597815571
102403,0.040527941630166785
102413,0.09938579736588879
102414,0.011411365879125437
102415,0.04711348868342381
102416,0.09794849864672063
102439,0.05931311411089239
102441,0.04257820062602256
102443,0.03934954584048934
102444,0.07786544596641337
102445,0.1572685779750757
102448,0.0757713036785153
102449,0.07907497219880046
102450,0.17011259674154205
102456,0.06130176145797272
102458,0.09135422469591732
102459,0.06527216822015962
102465,0.021153509322414863
102470,0.17754159665608085
102471,0.06281867508783594
102475,0.10340357739848889
102476,0.13071796798237273
102506,0.08752996728631007
102509,0.049022494686913894
102519,0.052194690622946585
102522,0.05268872316579091
102545,0.048530113233126775
102549,0.07051831491660941
102562,0.0195262881405622
102563,0.0373446846292985
102568,0.11546330811990253
102582,0.10760208971860033
102592,0.033974284768195286
102597,0.14109930805771043
102605,0.0511424754366412
102614,0.038268163653793624
102617,0.0990889768049255
102634,0.08801124192573585
102652,0.03904012768216357
102655,0.02020813984171031
102671,0.07563506544678823
102694,0.13716521165774284
102701,0.062665507294928
102703,0.027379987903310435
102704,0.03301138045976468
102713,0.020316957119399542
102720,0.14373118787970623
102731,0.04100634386177592
102733,0.07525292204750961
102749,0.055250395288546056
102755,0.054094717506951884
102763,0.03209929614749964
102770,0.08813266824110884
102772,0.10739543474026382
102799,0.1628105821574685
102838,0.042118890018710685
102854,0.04637025408629323
102862,0.11314238181736702
102863,0.049479298967700404
102867,0.028887566932208876
102868,0.027739060344145087
102878,0.07098111384732353
102887,0.09268857610383567
102898,0.16105901070473805
102904,0.07481693951537728
102912,0.10305550325011521
102919,0.03278939942734863
102927,0.07016338097800617
102932,0.06473230825784561
102933,0.15949724874868612
102935,0.04418876656424508
102958,0.08353399894623319
102969,0.08978773282612143
102971,0.02982274362393036
102975,0.03881328898634463
102979,0.07786198092400208
102982,0.02511218947298737
102987,0.13168591772498467
102989,0.0965809809710478
102995,0.07383145848088112
102996,0.045615516165873615
103000,0.04152644393945084
103001,0.07339213054086212
103004,0.07638468487119342
103010,0.042188374661273016
103025,0.19014579257776337
103029,0.08736836576601596
103046,0.09149394809632529
103056,0.05543273405160275
103062,0.1152341814097892
103078,0.048513462371297784
103083,0.024319997317923604
103092,0.08015920416757699
103096,0.08675557120146973
103097,0.13829427185977777
103102,0.1389587768543497
103112,0.07701940097210828
103132,0.05175182746109765
103144,0.10189817510688617
103145,0.07482183016997082
103146,0.03733214147999641
103147,0.12375179598114304
103158,0.049913139350871216
103171,0.0971449524043274
103173,0.033914363776284914
103184,0.0504365942151028
103195,0.12357169933659623
103196,0.04570607874166494
103206,0.02402367971839366
103230,0.11615895129528314
103231,0.21062132972281844
103232,0.04388193829821579
103239,0.08827024163441761
103240,0.1313980293876175
103243,0.04656497073827646
103252,0.11720414756405703
103258,0.05369863374523511
103259,0.1344588264417861
103279,0.03972060801558955
103280,0.015177899603197705
103286,0.044594176319718626
103287,0.31825768228218565
103290,0.035822132785967534
103298,0.0648682576817118
103315,0.016630218777041548
103319,0.03826022891156889
103334,0.12141086452992086
103336,0.08549513213746746
103345,0.05923821712186094
103368,0.03671140314365975
103371,0.12100956158637566
103377,0.06851049870857578
103398,0.029302196350795933
103404,0.06355908544163952
103408,0.17577991539676924
103410,0.05644215259786938
103418,0.01940680496565996
103420,0.16594246972882468
103432,0.09235732773098551
103433,0.030261992457813802
103436,0.02783570658837351
103440,0.05277399318348159
103453,0.05522370045339009
103459,0.112740716780307
103460,0.05634081538594819
103461,0.02822482130054693
103462,0.07777850679383883
103473,0.12707129978236403
103474,0.028367608519731156
103475,0.17719218062734937
103478,0.18132222132805143
103480,0.09568300571460771
103484,0.035075573989562216
103494,0.07055406528092145
103513,0.08641200464840504
103515,0.05922153741148531
103516,0.20206536700652997
103525,0.08413709545869168
103541,0.1601755275702991
103544,0.034223884219041115
103562,0.2148546369620216
103570,0.3149545543242587
103572,0.1276737591480683
103574,0.04304385796861776
103575,0.0646753370916241
103591,0.12295376372500803
103594,0.05129565294739275
103609,0.051627228125336294
103613,0.05946403290204712
103614,0.05451448936711365
103615,0.045673377599209024
103624,0.07703246363829724
103625,0.2300581720332277
103628,0.17063979017036307
103629,0.0298070111361814
103647,0.06319741139335032
103648,0.09087927376206696
103651,0.0633446727519113
103658,0.02689551615493917
103668,0.06787383301341762
103669,0.06102978431482135
103676,0.07645860081338265
103682,0.060963534585628344
103683,0.05343425301006037
103689,0.028701157849564795
103725,0.04923091769406231
103733,0.12285877463190369
103744,0.024262167040650488
103762,0.08029200256316309
103771,0.16612148812647087
103773,0.019657948008175483
103783,0.08632050804351779
103784,0.0739306444723607
103808,0.032884088486961206
103812,0.07741024722132864
103813,0.10563649967883446
103814,0.0592939145678073
103818,0.23068721096568762
103824,0.05421170564537483
103828,0.03122526554452073
103830,0.2008127932779452
103840,0.021564693532483338
103842,0.11720051589907032
103847,0.15479782419942525
103848,0.09455998175270144
103851,0.024982833141980673
103854,0.20056821638396044
103857,0.22482450146800265
103861,0.01982951321960409
103862,0.07478445549632332
103865,0.10347009535958179
103870,0.024515407819767795
103876,0.040318814985064504
103891,0.33522219490980465
103908,0.04769257640292292
103914,0.07870382424669158
103918,0.09806768002794136
103940,0.055540824439757525
103963,0.12337014005474131
103966,0.10485469250276576
103971,0.10254682747658668
103980,0.11324092582135792
103984,0.06746579392625122
103985,0.06044998926933378
103998,0.2210054980251233
104019,0.031726078623726346
104026,0.04520081444743135
104035,0.098372871784357
104044,0.07203837003517215
104045,0.056923719606287664
104047,0.10466245911549121
104051,0.03546756617380447
104058,0.05784882684365813
104063,0.0247150720703061
104066,0.07917056334740115
104087,0.022284359532827674
104089,0.05425714258946964
104095,0.04444499993234988
104098,0.1542490503111409
104104,0.03249883481058012
104110,0.2634609592843892
104120,0.07556230047363763
104122,0.03892812089786983
104131,0.033635284267308496
104132,0.11485706027182135
104135,0.044221290158077346
104136,0.05445088713385494
104149,0.09113092156964853
104150,0.06078695443096617
104156,0.17580909266576303
104165,0.13817098938648717
104175,0.06271567874782105
104179,0.11397850649151631
104184,0.09436435831730298
104206,0.031167701711829338
104216,0.19708830785004244
104230,0.1479394338315686
104257,0.03852794444454351
104272,0.04139785943616576
104273,0.0867585291093392
104278,0.02819950653216188
104294,0.12923505305852984
104295,0.07925219398227235
104297,0.04263743532592505
104298,0.06336794335898027
104308,0.08295651808373324
104318,0.044693341370891815
104319,0.08702729351928293
104320,0.12906322639144924
104327,0.11092744470077544
104334,0.08621375471852682
104344,0.06238202211538982
104350,0.03676658681089648
104351,0.11441394143902038
104354,0.08111678290625637
104369,0.14332744785849597
104376,0.08672733811597397
104381,0.05568571803479336
104384,0.053127316203240474
104391,0.05135749248541791
104394,0.04239450351054585
104398,0.18681257945266497
104402,0.03224023685630856
104408,0.08145049635252148
104409,0.028833065264137044
104410,0.19815306795924048
104412,0.08696940700060651
104417,0.10519325846838992
104424,0.0885758276506787
104426,0.0438246198366954
104435,0.0783091931049607
104445,0.050024347248327
104458,0.0183633199338386
104460,0.06543882316619272
104466,0.043613522052207705
104472,0.12107492280464678
104473,0.11474704725041646
104479,0.023751376381037696
104480,0.038712132426832836
104482,0.15094790125317267
104499,0.02006452493889711
104501,0.02135688809609874
104502,0.04570959877592503
104506,0.09505508221963667
104510,0.022777227782531172
104512,0.0674630651166048
104520,0.12768297089646566
104528,0.09386722782732784
104529,0.044016945158031215
104541,0.06611502114859132
104578,0.04229774073744697
104584,0.07883180973333033
104588,0.1377755649728881
104602,0.11199990738565611
104610,0.035813979268816146
104611,0.08648815231635987
104618,0.10198967034759454
104620,0.05345247377202428
104622,0.03530047796045985
104624,0.04761697174840827
104625,0.11385165032313853
104634,0.133840754916281
104639,0.09440872240356386
104646,0.05100668324759318
104647,0.05968675981357858
104652,0.039521572445798306
104670,0.10815481620187503
104677,0.05045306878221828
104685,0.13698404113428087
104691,0.06822186061299802
104696,0.05968353899167169
104699,0.03128776620321048
104712,0.17183080195389783
104714,0.06759812353958906
104717,0.07565056887498357
104718,0.03847699965850077
104740,0.047950691285224285
104741,0.059797382196903365
104743,0.014154571820362219
104744,0.06532051424019499
104747,0.11999443283818412
104767,0.06861446581413033
104772,0.39087210941825273
104776,0.17846156407518815
104779,0.03474859715284957
104814,0.038287508570113385
104815,0.04014043814124877
104830,0.11071691174425954
104831,0.165587944177114
104833,0.10282832040551562
104839,0.03932753046157419
104840,0.05248832394507018
104860,0.09287833402834386
104861,0.028623105382785275
104866,0.07606652441856478
104870,0.04128446514278512
104877,0.09164003076813029
104878,0.029416156822157
104879,0.0477233843150823
104880,0.09107602473578945
104899,0.053943345651520196
104906,0.04618270770897848
104907,0.09326773427498007
104913,0.09848987566900257
104916,0.11633642681489723
104921,0.06020842672377797
104930,0.06114036383563632
104931,0.17162672418145483
104936,0.06522637560351291
104937,0.06959260784937411
104942,0.036961936443394204
104943,0.04661293119353013
104969,0.08956437582464061
104972,0.22049446854179902
104988,0.10833472412537751
105013,0.04488986385430691
105015,0.051482588921294606
105019,0.07070189548842215
105027,0.07178705534200648
105030,0.08562731516857072
105035,0.3274595899788072
105041,0.032359558948229956
105051,0.09937219773643849
105056,0.06336947303511321
105067,0.40117434908888355
105071,0.11119450448789503
105072,0.04524642319380423
105074,0.16329757242075202
105091,0.0750703111700249
105101,0.0439153054800389
105103,0.058299408795000694
105134,0.052076637038970724
105139,0.05289424768773753
105142,0.14047319098515848
105146,0.057577446538580275
105163,0.05255241900987088
105168,0.12028832888030469
105172,0.021406879489363054
105176,0.2628420779718502
105195,0.06979439316215297
105196,0.1700192376402937
105197,0.025021220371997895
105203,0.0661649985832438
105223,0.0816528598051859
105227,0.1199252950192131
105228,0.024691758160013483
105230,0.1482472609084315
105231,0.15336560714655031
105239,0.042671723095723035
105242,0.07605255415543552
105244,0.05981637484314052
105245,0.08271124933304724
105248,0.039325235149365166
105249,0.05299415413923448
105266,0.12227702927501202
105271,0.21949825805982778
105276,0.10167805800822183
105282,0.045143315546299675
105292,0.11026569045957058
105297,0.016463016621046545
105332,0.08915829968940321
105333,0.04662811032396561
105343,0.04689436554950815
105344,0.05035499090332443
105345,0.1314135037842895
105357,0.05831575921356434
105359,0.07054290035468533
105366,0.037442699573900645
105367,0.08624062685977131
105370,0.01600774798683763
105377,0.08375448999696013
105390,0.053830803645180475
105399,0.023979598510249386
105403,0.06829232491432041
105404,0.05614857053339705
105414,0.035835872616455634
105417,0.06624664200405536
105425,0.1583555221560789
105452,0.10083659375922131
105454,0.07968049574679714
105456,0.09528565462273628
105470,0.0605080664775728
105471,0.043647831637503805
105483,0.09601754132501927
105493,0.08083602544894498
105508,0.12046340343392163
105514,0.06827142059634114
105515,0.022850656250375544
105528,0.2240664469378645
105529,0.04676943181694533
105531,0.07198539769490093
105532,0.06835441229703328
105558,0.021645950863025114
105574,0.036086103814324914
105578,0.017876734659107437
105584,0.27908467372133383
105595,0.09287874184920697
105617,0.10704007426708907
105618,0.045427294319830024
105621,0.049900026649888046
105625,0.07371464024646548
105629,0.10562920340948558
105630,0.028346744975197163
105634,0.031160931661796686
105635,0.03398940387163905
105641,0.12956737289199605
105647,0.0947861367285409
105648,0.07897590912289985
105655,0.03959123882741232
105657,0.032145237898642036
105672,0.0973908203560514
105678,0.1217547081450023
105682,0.08237076238329537
105691,0.05892574961505877
105692,0.04238971597940597
105706,0.08202847763824042
105712,0.06861606030594423
105720,0.08138381720924967
105734,0.03590430373225978
105735,0.053749452162582326
105736,0.11968529953857011
105737,0.02605330338392814
105738,0.13838616693481087
105740,0.18720862797914584
105744,0.047957352848058576
105747,0.07238432581778706
105749,0.18622101737170943
105754,0.0635822837337004
105758,0.03726345490829952
105760,0.07289599885305661
105767,0.1033786419409791
105784,0.16482989123969133
105791,0.058211366310808546
105802,0.10010306808507269
105807,0.13734366077214366
105809,0.04180569219945272
105816,0.06744440393075368
105817,0.0422744798122603
105824,0.1547717079354258
105832,0.09155655663940007
105856,0.04719690230134155
105865,0.04736283074851525
105899,0.1497400369148225
105906,0.03961470580381705
105916,0.06613881940006369
105923,0.09950348641937466
105937,0.13268848527204122
105965,0.02754656292734246
105966,0.09180594133931563
105968,0.040992248594535506
105973,0.05042657302189693
105976,0.11489932674275091
105978,0.0594560446355139
105979,0.047837525095771626
105991,0.11320822937654029
105998,0.07892152788105102
105999,0.06598605867593667
106000,0.19029222780709654
106001,0.09232622833575893
106010,0.06402878676252169
106011,0.06284078082837188
106013,0.1503576999793356
106015,0.04828002786822465
106026,0.024157989531534824
106032,0.06279536953499087
106035,0.1917844071763385
106040,0.06408859377440268
106041,0.13822794891545911
106044,0.025593354728826616
106053,0.19948915159835995
106054,0.022927475104737204
106065,0.19675902682506427
106081,0.05807473844292552
106083,0.07510570045349046
106087,0.03816334452623829
106090,0.09499796126364547
106101,0.020205395225323372
106102,0.06643219779967936
106109,0.07261878823704512
106116,0.05574506158906865
106150,0.024916526567909738
106155,0.17553183391214844
106166,0.036951940864564575
106176,0.0844713899427445
106189,0.04156225886805145
106199,0.12309212201930878
106205,0.09815038131968289
106206,0.1052788559915059
106211,0.04807216580531643
106214,0.03423911215761322
106216,0.07902467096976999
106217,0.07168374435963507
106225,0.0559486989995177
106249,0.05012121234042406
106256,0.08400824410665196
106258,0.05995386859690007
106261,0.0744001654687106
106262,0.11957617724813283
106264,0.018106323663683477
106271,0.06291162459219204
106276,0.03265500731068327
106277,0.11027791494229185
106286,0.1272485243744266
106293,0.03390682389653197
106295,0.05868671752454178
106296,0.06504292045235127
106297,0.1439440486891454
106298,0.05641600379646648
106311,0.03974976972945858
106314,0.06934290888080956
106320,0.08869678642738268
106334,0.09937878278708194
106346,0.10529039987957348
106347,0.0319375661765716
106349,0.057659537742538965
106354,0.08170220660459318
106360,0.029562502224403472
106373,0.10933889225872287
106377,0.08209082611786943
106386,0.15144499705516665
106387,0.07911986461083885
106391,0.017200982510146467
106401,0.1656995940327819
106411,0.13313922786593163
106413,0.1975293837432433
106426,0.10785545668920542
106427,0.07127902131036688
106428,0.11744232093676665
106434,0.06854921996128567
106438,0.08321308318041512
106440,0.07268830147422889
106441,0.04025034393307725
106452,0.16868012294148318
106453,0.10518190484036193
106454,0.054298223696265815
106457,0.14829848137443175
106484,0.05046385353214697
106488,0.19293838765444873
106491,0.10971501639969888
106514,0.09582641987587415
106527,0.08988495440945807
106528,0.03712255356349417
106529,0.016240984667628165
106534,0.11451878944247132
106550,0.20660541169351462
106577,0.05114981121938229
106585,0.10921910806158945
106590,0.025026627686940448
106607,0.05005863005351437
106610,0.08841672599427514
106611,0.05359031425900772
106612,0.11818725459707774
106624,0.04305716444507635
106631,0.031876480223148214
106647,0.28224630771889403
106660,0.1604051578430999
106674,0.04294169942302076
106687,0.05932009036614954
106712,0.07580794428145217
106713,0.05363268076920892
106717,0.08643926228346333
106720,0.12525591459676375
106721,0.09857172902785126
106724,0.05439865157524254
106735,0.10569141998993845
106739,0.07115419779958856
106740,0.08572033125472778
106754,0.08594605618661899
106760,0.2375434741930939
106761,0.08367739275070044
106784,0.10535198662148273
106787,0.06569868078426934
106797,0.025429592765377068
106798,0.08176062944521532
106802,0.13242960608431828
106803,0.10519869032281218
106804,0.3096172967195527
106805,0.04172824591844571
106810,0.12128332944417322
106812,0.1309367925968364
106813,0.055204373824151894
106817,0.07471035189435712
106822,0.0548994440878967
106823,0.060192019485207096
106827,0.03696287987549274
106841,0.055897564479607836
106851,0.11657514423684781
106852,0.08505379751247177
106853,0.15627255643186014
106854,0.34957163371910355
106861,0.05964349688823104
106873,0.06538060453390873
106877,0.0377731294929162
106878,0.030879109465047423
106881,0.10958787373390065
106900,0.022055454576194167
106906,0.05026048308465156
106907,0.0858352022100302
106914,0.11252050468338377
106916,0.07498752250705433
106924,0.03061326554955674
106931,0.04628949073005423
106936,0.08568055490033934
106937,0.13005396283206572
106938,0.048194627587777324
106939,0.10477144302627198
106943,0.047633216394301195
106944,0.0889429592339352
106967,0.054403409610162705
106980,0.06348899228621387
106986,0.07030518510339154
106987,0.04673947129492998
106990,0.040614517452114494
107013,0.023304592812306485
107023,0.06210203377158687
107033,0.07490931175285924
107037,0.09925106075799975
107048,0.06272567462517468
107071,0.057584858658563366
107081,0.022362690612168563
107113,0.06146259476377347
107130,0.0667457244802497
107131,0.0372972743977169
107145,0.10757144622893339
107156,0.10741418448256312
107219,0.09719855685520469
107222,0.14881184144394893
107223,0.3775056255217868
107232,0.12343309887880696
107245,0.08501614971511398
107246,0.02979533953289036
107247,0.08535427319077495
107256,0.022016570074484987
107259,0.022790127349832646
107260,0.017672632412559033
107279,0.2094720570658784
107280,0.05269725801372453
107281,0.06503364952208274
107285,0.038677713169634184
107329,0.05755803295180288
107337,0.11696156271749279
107349,0.048425756369040056
107350,0.0417294175912461
107351,0.03479961761058512
107359,0.2541742715256538
107391,0.12839559751207869
107394,0.063367271895546
107395,0.026759065478639453
107406,0.05219077076835491
107416,0.12496039159929347
107417,0.044166453855518005
107418,0.05625263353694553
107419,0.05739721571485386
107444,0.027119097645145203
107445,0.053911748012496756
107446,0.08801443005347748
107460,0.11686846025094795
107470,0.04281681156458378
107475,0.07417677578229073
107520,0.043107290296896764
107526,0.08747308064146607
107527,0.028668937426939635
107530,0.015412048587443009
107532,0.10115341131538554
107534,0.10773621940379811
107535,0.09251399756117826
107554,0.2651799209940827
107556,0.03228619714756401
107559,0.1424176525892928
107561,0.03190151301804027
107564,0.09431377717020359
107566,0.053799980499903706
107571,0.0508549268127172
107590,0.13468427286527124
107602,0.12296321274812574
107625,0.08922995777567687
107626,0.2783050140575561
107635,0.025794552272685723
107636,0.042847291637807684
107645,0.07818606795216244
107652,0.23834290096003277
107655,0.03290488950231375
107668,0.04682181926001325
107670,0.06446445840107408
107677,0.013298950257341373
107680,0.11400914499850186
107683,0.14345016689110923
107684,0.04085080179265527
107691,0.07318716324729606
107692,0.0788532254965204
107703,0.05451998184545823
107709,0.02446286793704998
107710,0.08501695996022832
107721,0.1839433788685605
107725,0.10624106863156152
107727,0.08759028972586838
107739,0.030846067940740567
107740,0.10240054777405219
107741,0.08025695013262936
107747,0.0454859913927197
107765,0.2645129938852077
107768,0.035150517703724536
107775,0.15259654031238135
107782,0.19371036820344034
107790,0.06979398801972615
107801,0.0697388609820205
107807,0.034773943306024034
107811,0.08507560999493018
107817,0.08478253083312132
107826,0.0539015174031021
107838,0.10759672362119625
107839,0.05801445006707747
107843,0.08330591157420726
107847,0.06997838075345458
107849,0.14542539670236027
107850,0.07927231044250202
107867,0.11070685564077368
107871,0.07642287902624585
107908,0.04172251400427392
107913,0.07998059572103208
107927,0.04523130433608302
107931,0.050681806636868526
107955,0.024237939703662156
107962,0.10645419665911236
107977,0.05602708611365995
107978,0.0999676415746839
107993,0.04188337212406808
108010,0.09132901670941988
108016,0.07885729645943725
108018,0.23986405806484393
108027,0.11733651297320609
108045,0.1222426159296594
108069,0.12890004168989488
108082,0.06165489737622233
108089,0.07196044094596933
108092,0.04226169712682373
108106,0.044562239459481914
108112,0.089247586290755
108120,0.08773365100022089
108122,0.18847796989302146
108135,0.09330204727625485
108170,0.03223858231517618
108171,0.06711539991749405
108177,0.021070280892269845
108180,0.10939977548112305
108183,0.03562600971351685
108184,0.03873448126426067
108185,0.07185794450865292
108192,0.07897345590441031
108195,0.12328011443137658
108196,0.11578597309361137
108218,0.05175929250510087
108219,0.16667199709886613
108243,0.11555882208409847
108249,0.02782391393024849
108251,0.023921173389481614
